nEvent , hitPos, hitType, layerZ, layerIndex, trackID 
20 , 0.0274452 , 1 , 1146 , 8 , 1
20 , 7.52732 , 0 , 1141 , 9 , 2
20 , 0.284655 , 0 , 1141 , 9 , 1
20 , 9.06785 , 2 , 1252.7 , 10 , 2
20 , 0.260008 , 2 , 1252.7 , 10 , 1
20 , 9.00571 , 0 , 1266 , 11 , 2
20 , 0.342333 , 0 , 1266 , 11 , 1
20 , 5.1962 , 1 , 1479.6 , 12 , 2
20 , 0.0410132 , 1 , 1479.6 , 12 , 1
20 , 4.43082 , 3 , 1467.4 , 13 , 2
20 , 0.278895 , 3 , 1467.4 , 13 , 1
20 , 7.75745 , 1 , 1973 , 14 , 2
20 , 0.0551598 , 1 , 1973 , 14 , 1
20 , 17.3971 , 0 , 1960 , 15 , 2
20 , 0.660246 , 0 , 1960 , 15 , 1
21 , -3.81787e-05 , 1 , -16 , 0 , 0
21 , 1.22245e-08 , 0 , -21 , 1 , 0
21 , -0.000519719 , 1 , 131 , 2 , 0
21 , -0.000321936 , 0 , 151 , 3 , 0
21 , -0.00151966 , 1 , 477 , 4 , 0
21 , 0.000785528 , 0 , 497 , 5 , 0
21 , 6.33633 , 1 , 832 , 6 , 2
21 , 0.0500079 , 1 , 832 , 6 , 1
21 , -1.16792 , 0 , 843.7 , 7 , 2
21 , -0.0809653 , 0 , 843.7 , 7 , 1
21 , 12.9512 , 1 , 1146 , 8 , 2
21 , 0.105794 , 1 , 1146 , 8 , 1
21 , -1.92927 , 0 , 1141 , 9 , 2
21 , -0.157194 , 0 , 1141 , 9 , 1
21 , 9.22929 , 2 , 1252.7 , 10 , 2
21 , -0.0429217 , 2 , 1252.7 , 10 , 1
21 , -2.17745 , 0 , 1266 , 11 , 2
21 , -0.189106 , 0 , 1266 , 11 , 1
21 , 20.235 , 1 , 1479.6 , 12 , 2
21 , 0.164895 , 1 , 1479.6 , 12 , 1
21 , -15.9844 , 3 , 1467.4 , 13 , 2
21 , -0.285279 , 3 , 1467.4 , 13 , 1
21 , 31.1344 , 1 , 1973 , 14 , 2
21 , 0.249455 , 1 , 1973 , 14 , 1
21 , -3.95754 , 0 , 1960 , 15 , 2
21 , -0.363758 , 0 , 1960 , 15 , 1
22 , -1.27029e-05 , 1 , -16 , 0 , 0
22 , 1.12034e-07 , 0 , -21 , 1 , 0
22 , -0.000610174 , 1 , 131 , 2 , 0
22 , 0.00148755 , 0 , 151 , 3 , 0
22 , 0.00121651 , 1 , 477 , 4 , 0
22 , 0.00291681 , 0 , 497 , 5 , 0
22 , 5.13546 , 1 , 832 , 6 , 2
22 , -0.0681586 , 1 , 832 , 6 , 1
22 , 5.52795 , 0 , 843.7 , 7 , 2
22 , -0.0409805 , 0 , 843.7 , 7 , 1
22 , 10.5498 , 1 , 1146 , 8 , 2
22 , -0.137453 , 1 , 1146 , 8 , 1
22 , 10.7888 , 0 , 1141 , 9 , 2
22 , -0.0784933 , 0 , 1141 , 9 , 1
22 , 17.714 , 2 , 1252.7 , 10 , 2
22 , -0.17911 , 2 , 1252.7 , 10 , 1
22 , 12.9453 , 0 , 1266 , 11 , 2
22 , -0.0940993 , 0 , 1266 , 11 , 1
22 , 16.1157 , 1 , 1479.6 , 12 , 2
22 , -0.21016 , 1 , 1479.6 , 12 , 1
22 , 0.409419 , 3 , 1467.4 , 13 , 2
22 , 0.0621315 , 3 , 1467.4 , 13 , 1
22 , 24.8506 , 1 , 1973 , 14 , 2
22 , -0.320164 , 1 , 1973 , 14 , 1
22 , 25.7979 , 0 , 1960 , 15 , 2
22 , -0.181561 , 0 , 1960 , 15 , 1
23 , 1.93801e-06 , 1 , -16 , 0 , 0
23 , -1.31636e-06 , 0 , -21 , 1 , 0
23 , 0.000750516 , 1 , 131 , 2 , 0
23 , -0.000806925 , 0 , 151 , 3 , 0
23 , 0.00371505 , 1 , 477 , 4 , 0
23 , -0.00213832 , 0 , 497 , 5 , 0
23 , 1.33332 , 1 , 832 , 6 , 2
23 , -0.0643209 , 1 , 832 , 6 , 1
23 , 7.85866 , 0 , 843.7 , 7 , 2
23 , -0.059753 , 0 , 843.7 , 7 , 1
23 , 2.71544 , 1 , 1146 , 8 , 2
23 , -0.133471 , 1 , 1146 , 8 , 1
23 , 15.4342 , 0 , 1141 , 9 , 2
23 , -0.114458 , 0 , 1141 , 9 , 1
23 , 15.233 , 2 , 1252.7 , 10 , 2
23 , -0.207294 , 2 , 1252.7 , 10 , 1
23 , 18.634 , 0 , 1266 , 11 , 2
23 , -0.137034 , 0 , 1266 , 11 , 1
23 , 4.31543 , 1 , 1479.6 , 12 , 2
23 , -0.210699 , 1 , 1479.6 , 12 , 1
23 , 13.9354 , 3 , 1467.4 , 13 , 2
23 , 0.0235763 , 3 , 1467.4 , 13 , 1
23 , 6.78599 , 1 , 1973 , 14 , 2
23 , -0.322107 , 1 , 1973 , 14 , 1
23 , 36.8603 , 0 , 1960 , 15 , 2
23 , -0.261396 , 0 , 1960 , 15 , 1
24 , -2.77467e-05 , 1 , -16 , 0 , 0
24 , -1.85159e-07 , 0 , -21 , 1 , 0
24 , -0.00171428 , 1 , 131 , 2 , 0
24 , 0.000494684 , 0 , 151 , 3 , 0
24 , -0.00390844 , 1 , 477 , 4 , 0
24 , 0.00424336 , 0 , 497 , 5 , 0
24 , 3.50876 , 1 , 832 , 6 , 2
24 , -0.103959 , 1 , 832 , 6 , 1
24 , -4.43078 , 0 , 843.7 , 7 , 2
24 , -0.0333108 , 0 , 843.7 , 7 , 1
24 , 7.21396 , 1 , 1146 , 8 , 2
24 , -0.213749 , 1 , 1146 , 8 , 1
24 , -8.83617 , 0 , 1141 , 9 , 2
24 , -0.0643799 , 0 , 1141 , 9 , 1
24 , -1.39846 , 2 , 1252.7 , 10 , 2
24 , -0.232117 , 2 , 1252.7 , 10 , 1
24 , -10.7417 , 0 , 1266 , 11 , 2
24 , -0.0789258 , 0 , 1266 , 11 , 1
24 , 11.5792 , 1 , 1479.6 , 12 , 2
24 , -0.330187 , 1 , 1479.6 , 12 , 1
24 , -17.8323 , 3 , 1467.4 , 13 , 2
24 , 0.156166 , 3 , 1467.4 , 13 , 1
24 , 18.1961 , 1 , 1973 , 14 , 2
24 , -0.50042 , 1 , 1973 , 14 , 1
24 , -21.3639 , 0 , 1960 , 15 , 2
24 , -0.169437 , 0 , 1960 , 15 , 1
25 , 4.94546e-05 , 1 , -16 , 0 , 0
25 , 9.5207e-08 , 0 , -21 , 1 , 0
25 , 0.00202599 , 1 , 131 , 2 , 0
25 , 0.00134063 , 0 , 151 , 3 , 0
25 , 0.00541739 , 1 , 477 , 4 , 0
25 , 0.0067078 , 0 , 497 , 5 , 0
25 , 3.4037 , 1 , 832 , 6 , 2
25 , 0.0410368 , 1 , 832 , 6 , 1
25 , 6.71895 , 0 , 843.7 , 7 , 2
25 , -0.0763356 , 0 , 843.7 , 7 , 1
25 , 6.81578 , 1 , 1146 , 8 , 2
25 , 0.080601 , 1 , 1146 , 8 , 1
25 , 12.9205 , 0 , 1141 , 9 , 2
25 , -0.147657 , 0 , 1141 , 9 , 1
25 , 16.3601 , 2 , 1252.7 , 10 , 2
25 , -0.0562635 , 2 , 1252.7 , 10 , 1
25 , 15.5411 , 0 , 1266 , 11 , 2
25 , -0.177494 , 0 , 1266 , 11 , 1
25 , 10.0869 , 1 , 1479.6 , 12 , 2
25 , 0.123003 , 1 , 1479.6 , 12 , 1
25 , 6.89257 , 3 , 1467.4 , 13 , 2
25 , -0.246584 , 3 , 1467.4 , 13 , 1
25 , 15.1027 , 1 , 1973 , 14 , 2
25 , 0.184984 , 1 , 1973 , 14 , 1
25 , 29.2326 , 0 , 1960 , 15 , 2
25 , -0.347487 , 0 , 1960 , 15 , 1
26 , -1.56053e-06 , 1 , -16 , 0 , 0
26 , 8.38568e-08 , 0 , -21 , 1 , 0
26 , -0.000715461 , 1 , 131 , 2 , 0
26 , 0.000565545 , 0 , 151 , 3 , 0
26 , -0.000918591 , 1 , 477 , 4 , 0
26 , 0.0010756 , 0 , 497 , 5 , 0
26 , 1.17198 , 1 , 832 , 6 , 2
26 , 0.11699 , 1 , 832 , 6 , 1
26 , -5.24306 , 0 , 843.7 , 7 , 2
26 , -0.000524061 , 0 , 843.7 , 7 , 1
26 , 2.42921 , 1 , 1146 , 8 , 2
26 , 0.240416 , 1 , 1146 , 8 , 1
26 , -10.3962 , 0 , 1141 , 9 , 2
26 , -0.00231399 , 0 , 1141 , 9 , 1
26 , -6.73103 , 2 , 1252.7 , 10 , 2
26 , 0.197161 , 2 , 1252.7 , 10 , 1
26 , -12.5747 , 0 , 1266 , 11 , 2
26 , -0.00331219 , 0 , 1266 , 11 , 1
26 , 4.2177 , 1 , 1479.6 , 12 , 2
26 , 0.369314 , 1 , 1479.6 , 12 , 1
26 , -14.3128 , 3 , 1467.4 , 13 , 2
26 , -0.260055 , 3 , 1467.4 , 13 , 1
26 , 7.1189 , 1 , 1973 , 14 , 2
26 , 0.562819 , 1 , 1973 , 14 , 1
26 , -26.4006 , 0 , 1960 , 15 , 2
26 , -0.00368847 , 0 , 1960 , 15 , 1
27 , -5.38458e-06 , 1 , -16 , 0 , 0
27 , 3.41864e-07 , 0 , -21 , 1 , 0
27 , 0.000163759 , 1 , 131 , 2 , 0
27 , 0.000434601 , 0 , 151 , 3 , 0
27 , -0.00127719 , 1 , 477 , 4 , 0
27 , 0.000706603 , 0 , 497 , 5 , 0
27 , -2.64208 , 1 , 832 , 6 , 2
27 , -0.0156293 , 1 , 832 , 6 , 1
27 , -5.23425 , 0 , 843.7 , 7 , 2
27 , 0.12389 , 0 , 843.7 , 7 , 1
27 , -5.44412 , 1 , 1146 , 8 , 2
27 , -0.030956 , 1 , 1146 , 8 , 1
27 , -10.1471 , 0 , 1141 , 9 , 2
27 , 0.238108 , 0 , 1141 , 9 , 1
27 , -12.8987 , 2 , 1252.7 , 10 , 2
27 , 0.171627 , 2 , 1252.7 , 10 , 1
27 , -12.1272 , 0 , 1266 , 11 , 2
27 , 0.285725 , 0 , 1266 , 11 , 1
27 , -8.18148 , 1 , 1479.6 , 12 , 2
27 , -0.054144 , 1 , 1479.6 , 12 , 1
27 , -5.04366 , 3 , 1467.4 , 13 , 2
27 , 0.295564 , 3 , 1467.4 , 13 , 1
27 , -12.3699 , 1 , 1973 , 14 , 2
27 , -0.0851056 , 1 , 1973 , 14 , 1
27 , -22.6469 , 0 , 1960 , 15 , 2
27 , 0.56169 , 0 , 1960 , 15 , 1
28 , -2.15065e-05 , 1 , -16 , 0 , 0
28 , 5.7741e-07 , 0 , -21 , 1 , 0
28 , -0.000518543 , 1 , 131 , 2 , 0
28 , -0.000485628 , 0 , 151 , 3 , 0
28 , -0.00142686 , 1 , 477 , 4 , 0
28 , -0.00115807 , 0 , 497 , 5 , 0
28 , -0.751338 , 1 , 832 , 6 , 2
28 , 0.0547659 , 1 , 832 , 6 , 1
28 , 9.74245 , 0 , 843.7 , 7 , 2
28 , 0.0360606 , 0 , 843.7 , 7 , 1
28 , -1.30614 , 1 , 1146 , 8 , 2
28 , 0.111047 , 1 , 1146 , 8 , 1
28 , 18.7649 , 0 , 1141 , 9 , 2
28 , 0.0716613 , 0 , 1141 , 9 , 1
28 , 14.6884 , 2 , 1252.7 , 10 , 2
28 , 0.153364 , 2 , 1252.7 , 10 , 1
28 , 22.5703 , 0 , 1266 , 11 , 2
28 , 0.0874024 , 0 , 1266 , 11 , 1
28 , -1.30398 , 1 , 1479.6 , 12 , 2
28 , -3.74578 , 1 , 1479.6 , 12 , 4
28 , 0.175374 , 1 , 1479.6 , 12 , 1
28 , 21.247 , 3 , 1467.4 , 13 , 2
28 , 21.3376 , 3 , 1467.4 , 13 , 4
28 , -0.0413188 , 3 , 1467.4 , 13 , 1
28 , -0.586254 , 1 , 1973 , 14 , 2
28 , 0.274008 , 1 , 1973 , 14 , 1
28 , 43.5367 , 0 , 1960 , 15 , 2
28 , 0.17786 , 0 , 1960 , 15 , 1
29 , -1.26716e-05 , 1 , -16 , 0 , 0
29 , 5.01565e-07 , 0 , -21 , 1 , 0
29 , -0.000254007 , 1 , 131 , 2 , 0
29 , 0.000346263 , 0 , 151 , 3 , 0
29 , -0.00465223 , 1 , 477 , 4 , 0
29 , 0.00343207 , 0 , 497 , 5 , 0
29 , -3.37067 , 1 , 832 , 6 , 2
29 , -0.0776751 , 1 , 832 , 6 , 1
29 , 4.1498 , 0 , 843.7 , 7 , 2
29 , 0.0940678 , 0 , 843.7 , 7 , 1
29 , -7.05959 , 1 , 1146 , 8 , 2
29 , -0.160077 , 1 , 1146 , 8 , 1
29 , 8.12268 , 0 , 1141 , 9 , 2
29 , 0.181442 , 0 , 1141 , 9 , 1
29 , 0.961245 , 2 , 1252.7 , 10 , 2
29 , 0.0181401 , 2 , 1252.7 , 10 , 1
29 , 9.83942 , 0 , 1266 , 11 , 2
29 , 0.216955 , 0 , 1266 , 11 , 1
29 , -10.8735 , 1 , 1479.6 , 12 , 2
29 , -0.246725 , 1 , 1479.6 , 12 , 1
29 , 16.4583 , 3 , 1467.4 , 13 , 2
29 , 0.366252 , 3 , 1467.4 , 13 , 1
29 , -16.3853 , 1 , 1973 , 14 , 2
29 , -0.377079 , 1 , 1973 , 14 , 1
29 , 19.1997 , 0 , 1960 , 15 , 2
29 , 0.412179 , 0 , 1960 , 15 , 1
30 , -3.2397e-06 , 1 , -16 , 0 , 0
30 , 5.45356e-08 , 0 , -21 , 1 , 0
30 , -1.67974e-05 , 1 , 131 , 2 , 0
30 , 0.00147966 , 0 , 151 , 3 , 0
30 , 0.00016476 , 1 , 477 , 4 , 0
30 , 0.00704897 , 0 , 497 , 5 , 0
30 , 1.5757 , 1 , 832 , 6 , 2
30 , -0.0511229 , 1 , 832 , 6 , 1
30 , 7.68108 , 0 , 843.7 , 7 , 2
30 , -0.0687874 , 0 , 843.7 , 7 , 1
30 , 2.84039 , 1 , 1146 , 8 , 2
30 , -0.103697 , 1 , 1146 , 8 , 1
30 , 15.3306 , 0 , 1141 , 9 , 2
30 , -0.136325 , 0 , 1141 , 9 , 1
30 , 15.2107 , 2 , 1252.7 , 10 , 2
30 , -0.200759 , 2 , 1252.7 , 10 , 1
30 , 18.6259 , 0 , 1266 , 11 , 2
30 , -0.164792 , 0 , 1266 , 11 , 1
30 , 3.91666 , 1 , 1479.6 , 12 , 2
30 , -0.162159 , 1 , 1479.6 , 12 , 1
30 , 14.2223 , 3 , 1467.4 , 13 , 2
30 , -0.0355675 , 3 , 1467.4 , 13 , 1
30 , 5.82919 , 1 , 1973 , 14 , 2
30 , -0.253135 , 1 , 1973 , 14 , 1
30 , 37.4947 , 0 , 1960 , 15 , 2
30 , -0.321985 , 0 , 1960 , 15 , 1
31 , -1.3894e-05 , 1 , -16 , 0 , 0
31 , 2.94191e-07 , 0 , -21 , 1 , 0
31 , -0.000375032 , 1 , 131 , 2 , 0
31 , 0.000624252 , 0 , 151 , 3 , 0
31 , -0.0011274 , 1 , 477 , 4 , 0
31 , 0.00686028 , 0 , 497 , 5 , 0
31 , 5.52303 , 1 , 832 , 6 , 2
31 , 0.0770416 , 1 , 832 , 6 , 1
31 , -4.71956 , 0 , 843.7 , 7 , 2
31 , 0.0189809 , 0 , 843.7 , 7 , 1
31 , 11.6631 , 1 , 1146 , 8 , 2
31 , 0.155458 , 1 , 1146 , 8 , 1
31 , -9.16265 , 0 , 1141 , 9 , 2
31 , 0.0372446 , 0 , 1141 , 9 , 1
31 , 2.02605 , 2 , 1252.7 , 10 , 2
31 , 0.160631 , 2 , 1252.7 , 10 , 1
31 , -11.0318 , 0 , 1266 , 11 , 2
31 , 0.0461187 , 0 , 1266 , 11 , 1
31 , 18.1792 , 1 , 1479.6 , 12 , 2
31 , 0.237335 , 1 , 1479.6 , 12 , 1
31 , -22.6866 , 3 , 1467.4 , 13 , 2
31 , -0.122043 , 3 , 1467.4 , 13 , 1
31 , 27.4658 , 1 , 1973 , 14 , 2
31 , 0.357095 , 1 , 1973 , 14 , 1
31 , -21.2051 , 0 , 1960 , 15 , 2
31 , 0.100861 , 0 , 1960 , 15 , 1
32 , -2.91362e-05 , 1 , -16 , 0 , 0
32 , -1.00291e-06 , 0 , -21 , 1 , 0
32 , -0.00103773 , 1 , 131 , 2 , 0
32 , -0.00111369 , 0 , 151 , 3 , 0
32 , -0.00329651 , 1 , 477 , 4 , 0
32 , -0.00558525 , 0 , 497 , 5 , 0
32 , -3.41741 , 1 , 832 , 6 , 2
32 , -0.062922 , 1 , 832 , 6 , 1
32 , 0.571716 , 0 , 843.7 , 7 , 2
32 , 0.170849 , 0 , 843.7 , 7 , 1
32 , -6.8786 , 1 , 1146 , 8 , 2
32 , -0.129743 , 1 , 1146 , 8 , 1
32 , 1.08717 , 0 , 1141 , 9 , 2
32 , 0.332264 , 0 , 1141 , 9 , 1
32 , -4.79766 , 2 , 1252.7 , 10 , 2
32 , 0.16908 , 2 , 1252.7 , 10 , 1
32 , 1.29467 , 0 , 1266 , 11 , 2
32 , 0.399537 , 0 , 1266 , 11 , 1
32 , -10.5941 , 1 , 1479.6 , 12 , 2
32 , -0.20235 , 1 , 1479.6 , 12 , 1
32 , 8.53261 , 3 , 1467.4 , 13 , 2
32 , 0.50032 , 3 , 1467.4 , 13 , 1
32 , -16.0793 , 1 , 1973 , 14 , 2
32 , -0.308561 , 1 , 1973 , 14 , 1
32 , 2.32319 , 0 , 1960 , 15 , 2
32 , 0.770189 , 0 , 1960 , 15 , 1
33 , 1.50628e-05 , 1 , -16 , 0 , 0
33 , 3.24422e-07 , 0 , -21 , 1 , 0
33 , 0.000395721 , 1 , 131 , 2 , 0
33 , 0.00157976 , 0 , 151 , 3 , 0
33 , 0.00146004 , 1 , 477 , 4 , 0
33 , 0.00558436 , 0 , 497 , 5 , 0
33 , -6.23957 , 1 , 832 , 6 , 2
33 , 0.0108318 , 1 , 832 , 6 , 1
33 , -2.47923 , 0 , 843.7 , 7 , 2
33 , 0.0939484 , 0 , 843.7 , 7 , 1
33 , -12.8203 , 1 , 1146 , 8 , 2
33 , 0.0233799 , 1 , 1146 , 8 , 1
33 , -4.68669 , 0 , 1141 , 9 , 2
33 , 0.179849 , 0 , 1141 , 9 , 1
33 , -14.4725 , 2 , 1252.7 , 10 , 2
33 , 0.167828 , 2 , 1252.7 , 10 , 1
33 , -5.59802 , 0 , 1266 , 11 , 2
33 , 0.21455 , 0 , 1266 , 11 , 1
33 , -19.2205 , 1 , 1479.6 , 12 , 2
33 , 0.0366996 , 1 , 1479.6 , 12 , 1
33 , 8.36182 , 3 , 1467.4 , 13 , 2
33 , 0.16633 , 3 , 1467.4 , 13 , 1
33 , -28.4939 , 1 , 1973 , 14 , 2
33 , 0.062721 , 1 , 1973 , 14 , 1
33 , -10.918 , 0 , 1960 , 15 , 2
33 , 0.408059 , 0 , 1960 , 15 , 1
34 , -2.45371e-05 , 1 , -16 , 0 , 0
34 , 1.42022e-08 , 0 , -21 , 1 , 0
34 , -0.00194318 , 1 , 131 , 2 , 0
34 , -0.000261851 , 0 , 151 , 3 , 0
34 , -0.00635981 , 1 , 477 , 4 , 0
34 , 0.000412373 , 0 , 497 , 5 , 0
34 , 5.39962 , 1 , 832 , 6 , 2
34 , -0.0675669 , 1 , 832 , 6 , 1
34 , 0.744907 , 0 , 843.7 , 7 , 2
34 , 0.0905831 , 0 , 843.7 , 7 , 1
34 , 10.9619 , 1 , 1146 , 8 , 2
34 , -0.136068 , 1 , 1146 , 8 , 1
34 , 1.57221 , 0 , 1141 , 9 , 2
34 , 0.179382 , 0 , 1141 , 9 , 1
34 , 10.3581 , 2 , 1252.7 , 10 , 2
34 , 0.0363901 , 2 , 1252.7 , 10 , 1
34 , 1.88888 , 0 , 1266 , 11 , 2
34 , 0.21508 , 0 , 1266 , 11 , 1
34 , 16.6798 , 1 , 1479.6 , 12 , 2
34 , -0.212672 , 1 , 1479.6 , 12 , 1
34 , -9.95769 , 3 , 1467.4 , 13 , 2
34 , 0.34193 , 3 , 1467.4 , 13 , 1
34 , 24.9735 , 1 , 1973 , 14 , 2
34 , -0.321592 , 1 , 1973 , 14 , 1
34 , 3.59932 , 0 , 1960 , 15 , 2
34 , 0.41597 , 0 , 1960 , 15 , 1
35 , -4.75561e-06 , 1 , -16 , 0 , 0
35 , -3.63137e-07 , 0 , -21 , 1 , 0
35 , -0.000228764 , 1 , 131 , 2 , 0
35 , -0.00116178 , 0 , 151 , 3 , 0
35 , -0.00393813 , 1 , 477 , 4 , 0
35 , -0.00300419 , 0 , 497 , 5 , 0
35 , -7.1373 , 1 , 832 , 6 , 2
35 , -0.0164678 , 1 , 832 , 6 , 1
35 , 2.67396 , 0 , 843.7 , 7 , 2
35 , -0.0846877 , 0 , 843.7 , 7 , 1
35 , -14.684 , 1 , 1146 , 8 , 2
35 , -0.038113 , 1 , 1146 , 8 , 1
35 , 5.45919 , 0 , 1141 , 9 , 2
35 , -0.164641 , 0 , 1141 , 9 , 1
35 , -7.6074 , 2 , 1252.7 , 10 , 2
35 , -0.171082 , 2 , 1252.7 , 10 , 1
35 , 6.54694 , 0 , 1266 , 11 , 2
35 , -0.199402 , 0 , 1266 , 11 , 1
35 , -22.8336 , 1 , 1479.6 , 12 , 2
35 , -0.0643041 , 1 , 1479.6 , 12 , 1
35 , 21.8486 , 3 , 1467.4 , 13 , 2
35 , -0.136462 , 3 , 1467.4 , 13 , 1
35 , -34.8825 , 1 , 1973 , 14 , 2
35 , -0.107367 , 1 , 1973 , 14 , 1
35 , 12.2721 , 0 , 1960 , 15 , 2
35 , -0.393641 , 0 , 1960 , 15 , 1
36 , -1.29515e-05 , 1 , -16 , 0 , 0
36 , -7.87564e-07 , 0 , -21 , 1 , 0
36 , -0.000343668 , 1 , 131 , 2 , 0
36 , -0.00192658 , 0 , 151 , 3 , 0
36 , -0.000419058 , 1 , 477 , 4 , 0
36 , -0.00865741 , 0 , 497 , 5 , 0
36 , -6.38935 , 1 , 832 , 6 , 2
36 , 0.00111054 , 1 , 832 , 6 , 1
36 , 1.07889 , 0 , 843.7 , 7 , 2
36 , 0.0959989 , 0 , 843.7 , 7 , 1
36 , -13.1817 , 1 , 1146 , 8 , 2
36 , 0.00152935 , 1 , 1146 , 8 , 1
36 , 2.06176 , 0 , 1141 , 9 , 2
36 , 0.189297 , 0 , 1141 , 9 , 1
36 , -9.28132 , 2 , 1252.7 , 10 , 2
36 , 0.1599 , 2 , 1252.7 , 10 , 1
36 , 2.47865 , 0 , 1266 , 11 , 2
36 , 0.227935 , 0 , 1266 , 11 , 1
36 , -18.0828 , 1 , 1479.6 , 12 , 2
36 , 0.00471349 , 1 , 1479.6 , 12 , 1
36 , 15.8765 , 3 , 1467.4 , 13 , 2
36 , 0.201961 , 3 , 1467.4 , 13 , 1
36 , -23.2151 , 1 , 1973 , 14 , 2
36 , 0.0108808 , 1 , 1973 , 14 , 1
36 , 9.165 , 0 , 1960 , 15 , 2
36 , 0.442844 , 0 , 1960 , 15 , 1
37 , -9.48883e-06 , 1 , -16 , 0 , 0
37 , 5.81812e-07 , 0 , -21 , 1 , 0
37 , -0.000621384 , 1 , 131 , 2 , 0
37 , 0.00143736 , 0 , 151 , 3 , 0
37 , -0.00119899 , 1 , 477 , 4 , 0
37 , 0.00259974 , 0 , 497 , 5 , 0
37 , 8.76209 , 1 , 832 , 6 , 2
37 , -0.06491 , 1 , 832 , 6 , 1
37 , 0.925262 , 0 , 843.7 , 7 , 2
37 , -0.0187125 , 0 , 843.7 , 7 , 1
37 , 17.3783 , 1 , 1146 , 8 , 2
37 , -0.131642 , 1 , 1146 , 8 , 1
37 , 3.01141 , 0 , 1141 , 9 , 2
37 , -0.034911 , 0 , 1141 , 9 , 1
37 , 17.0704 , 2 , 1252.7 , 10 , 2
37 , -0.13601 , 2 , 1252.7 , 10 , 1
37 , 3.93604 , 0 , 1266 , 11 , 2
37 , -0.03936 , 0 , 1266 , 11 , 1
37 , 26.3676 , 1 , 1479.6 , 12 , 2
37 , -0.202075 , 1 , 1479.6 , 12 , 1
37 , -14.6759 , 3 , 1467.4 , 13 , 2
37 , 0.108247 , 3 , 1467.4 , 13 , 1
37 , 39.5949 , 1 , 1973 , 14 , 2
37 , -0.307759 , 1 , 1973 , 14 , 1
37 , 8.65363 , 0 , 1960 , 15 , 2
37 , -0.0683692 , 0 , 1960 , 15 , 1
38 , 2.29246e-05 , 1 , -16 , 0 , 0
38 , -5.07591e-07 , 0 , -21 , 1 , 0
38 , 0.00155547 , 1 , 131 , 2 , 0
38 , -0.00261101 , 0 , 151 , 3 , 0
38 , 0.00628713 , 1 , 477 , 4 , 0
38 , -0.00756991 , 0 , 497 , 5 , 0
38 , 7.29226 , 1 , 832 , 6 , 2
38 , -0.0711525 , 1 , 832 , 6 , 1
38 , -3.17202 , 0 , 843.7 , 7 , 2
38 , 0.0277935 , 0 , 843.7 , 7 , 1
38 , 15.0303 , 1 , 1146 , 8 , 2
38 , -0.144983 , 1 , 1146 , 8 , 1
38 , -6.44614 , 0 , 1141 , 9 , 2
38 , 0.0563706 , 0 , 1141 , 9 , 1
38 , 7.02027 , 2 , 1252.7 , 10 , 2
38 , -0.0721735 , 2 , 1252.7 , 10 , 1
38 , -7.85161 , 0 , 1266 , 11 , 2
38 , 0.0690902 , 0 , 1266 , 11 , 1
38 , 23.4722 , 1 , 1479.6 , 12 , 2
38 , -0.220043 , 1 , 1479.6 , 12 , 1
38 , 11.2726 , 1 , 1479.6 , 12 , 286
38 , -23.4526 , 3 , 1467.4 , 13 , 2
38 , 0.220403 , 3 , 1467.4 , 13 , 1
38 , 0.191873 , 3 , 1467.4 , 13 , 286
38 , 35.9674 , 1 , 1973 , 14 , 2
38 , -0.334505 , 1 , 1973 , 14 , 1
38 , -15.2116 , 0 , 1960 , 15 , 2
38 , 0.15329 , 0 , 1960 , 15 , 1
39 , -2.48735e-05 , 1 , -16 , 0 , 0
39 , 2.89844e-07 , 0 , -21 , 1 , 0
39 , -0.00123913 , 1 , 131 , 2 , 0
39 , -0.000122139 , 0 , 151 , 3 , 0
39 , -0.00586053 , 1 , 477 , 4 , 0
39 , 0.000653303 , 0 , 497 , 5 , 0
39 , -1.46721 , 1 , 832 , 6 , 2
39 , 0.0482447 , 1 , 832 , 6 , 1
39 , 8.39538 , 0 , 843.7 , 7 , 2
39 , 0.0618812 , 0 , 843.7 , 7 , 1
39 , -3.02097 , 1 , 1146 , 8 , 2
39 , 0.0971201 , 1 , 1146 , 8 , 1
39 , 16.069 , 0 , 1141 , 9 , 2
39 , 0.119777 , 0 , 1141 , 9 , 1
39 , 10.7881 , 2 , 1252.7 , 10 , 2
39 , 0.180426 , 2 , 1252.7 , 10 , 1
39 , 19.1567 , 0 , 1266 , 11 , 2
39 , 0.144324 , 0 , 1266 , 11 , 1
39 , -4.77964 , 1 , 1479.6 , 12 , 2
39 , 0.146179 , 1 , 1479.6 , 12 , 1
39 , 20.3254 , 3 , 1467.4 , 13 , 2
39 , 0.0273575 , 3 , 1467.4 , 13 , 1
39 , -7.43825 , 1 , 1973 , 14 , 2
39 , 0.218814 , 1 , 1973 , 14 , 1
39 , 35.8468 , 0 , 1960 , 15 , 2
39 , 0.282696 , 0 , 1960 , 15 , 1
40 , -2.99992e-05 , 1 , -16 , 0 , 0
40 , -3.15646e-07 , 0 , -21 , 1 , 0
40 , -0.000719084 , 1 , 131 , 2 , 0
40 , 0.000544805 , 0 , 151 , 3 , 0
40 , -0.00526716 , 1 , 477 , 4 , 0
40 , 0.0011403 , 0 , 497 , 5 , 0
40 , -3.28379 , 1 , 832 , 6 , 2
40 , 0.168861 , 1 , 832 , 6 , 1
40 , -0.451465 , 0 , 843.7 , 7 , 2
